# step L_total L_int L_bdry L_orth L_gradation
297 1.01141891e+01 1.00069523e+01 9.30976421e-02 1.41388960e-02 0.00000000e+00
298 9.79848289e+00 9.67948723e+00 1.02276355e-01 1.67186540e-02 0.00000000e+00
299 9.57440662e+00 9.45287991e+00 1.05042018e-01 1.64841600e-02 0.00000000e+00
300 9.10931015e+00 8.98989677e+00 1.03829518e-01 1.55837666e-02 0.00000000e+00
301 1.02811623e+01 1.01736698e+01 9.47559178e-02 1.27365859e-02 0.00000000e+00
302 1.00324011e+01 9.93425179e+00 8.78887251e-02 1.02603454e-02 0.00000000e+00
303 1.01373615e+01 1.00436945e+01 8.46110955e-02 9.05581098e-03 0.00000000e+00
304 9.91697407e+00 9.83240223e+00 7.67173171e-02 7.85475411e-03 0.00000000e+00
305 9.81768513e+00 9.73396683e+00 7.63882473e-02 7.32976524e-03 0.00000000e+00
306 1.01097927e+01 1.00301228e+01 7.24977925e-02 7.17245927e-03 0.00000000e+00
307 1.00192356e+01 9.93972015e+00 7.23254010e-02 7.18971016e-03 0.00000000e+00
308 9.34299469e+00 9.26471901e+00 7.12096617e-02 7.06544612e-03 0.00000000e+00
309 9.49836731e+00 9.42532158e+00 6.66947812e-02 6.35079341e-03 0.00000000e+00
310 9.08111286e+00 9.00337315e+00 7.17664734e-02 5.97271835e-03 0.00000000e+00
311 9.61466885e+00 9.52175522e+00 8.68644267e-02 6.04954083e-03 0.00000000e+00
312 9.92777634e+00 9.84241295e+00 7.98448473e-02 5.51932584e-03 0.00000000e+00
313 9.48721790e+00 9.40216160e+00 8.02076906e-02 4.84888954e-03 0.00000000e+00
314 9.53455925e+00 9.45020294e+00 7.96276256e-02 4.72798338e-03 0.00000000e+00
315 9.96755981e+00 9.88984108e+00 7.25311339e-02 5.18809073e-03 0.00000000e+00
316 1.03481674e+01 1.02804623e+01 6.32391274e-02 4.46608057e-03 0.00000000e+00
317 1.01745653e+01 1.01113863e+01 5.91379590e-02 4.04082984e-03 0.00000000e+00
318 1.02670393e+01 1.02026606e+01 6.05631843e-02 3.81555851e-03 0.00000000e+00
319 1.02847967e+01 1.02271223e+01 5.37829287e-02 3.89240682e-03 0.00000000e+00
320 8.99719048e+00 8.93942261e+00 5.35912886e-02 4.17578220e-03 0.00000000e+00
321 1.01875563e+01 1.01308517e+01 5.28103784e-02 3.89374886e-03 0.00000000e+00
322 9.52819252e+00 9.47402954e+00 5.05204089e-02 3.64345242e-03 0.00000000e+00
323 1.01902466e+01 1.01306152e+01 5.58999777e-02 3.73137835e-03 0.00000000e+00
324 1.01488085e+01 1.00888090e+01 5.56588322e-02 4.33983700e-03 0.00000000e+00
325 9.67331028e+00 9.60337067e+00 6.41617775e-02 5.77878766e-03 0.00000000e+00
326 9.64697170e+00 9.57787800e+00 6.26572296e-02 6.43624272e-03 0.00000000e+00
327 1.01847696e+01 1.01114016e+01 6.71999156e-02 6.16830727e-03 0.00000000e+00
328 9.44490719e+00 9.36697769e+00 7.17733502e-02 6.15563802e-03 0.00000000e+00
329 1.00295877e+01 9.94551659e+00 7.88834393e-02 5.18765254e-03 0.00000000e+00
330 9.87203884e+00 9.80026722e+00 6.72348887e-02 4.53670323e-03 0.00000000e+00
331 1.00660505e+01 9.99179268e+00 7.00093210e-02 4.24870104e-03 0.00000000e+00
332 9.94326878e+00 9.87170029e+00 6.72200993e-02 4.34903614e-03 0.00000000e+00
333 1.01222448e+01 1.00495272e+01 6.81135803e-02 4.60417708e-03 0.00000000e+00
334 9.98216152e+00 9.91551018e+00 6.18592091e-02 4.79180459e-03 0.00000000e+00
335 9.86257744e+00 9.78933048e+00 6.80228621e-02 5.22447005e-03 0.00000000e+00
336 1.02175941e+01 1.01380949e+01 7.31747448e-02 6.32456597e-03 0.00000000e+00
337 9.53948784e+00 9.46073151e+00 7.13589117e-02 7.39729870e-03 0.00000000e+00
338 9.72430134e+00 9.64029789e+00 7.48811290e-02 9.12152976e-03 0.00000000e+00
339 9.78113461e+00 9.69293690e+00 7.69781396e-02 1.12196263e-02 0.00000000e+00
340 9.29366112e+00 9.21106434e+00 6.91195503e-02 1.34772854e-02 0.00000000e+00
341 1.02992268e+01 1.02093801e+01 7.59922192e-02 1.38541441e-02 0.00000000e+00
342 1.00191078e+01 9.93376923e+00 7.18959272e-02 1.34427864e-02 0.00000000e+00
343 1.01421700e+01 1.00648565e+01 6.44701123e-02 1.28431283e-02 0.00000000e+00
344 1.01562185e+01 1.00854445e+01 5.96062168e-02 1.11678252e-02 0.00000000e+00
345 9.48300171e+00 9.41111755e+00 6.26218021e-02 9.26238857e-03 0.00000000e+00
346 9.64664936e+00 9.57985020e+00 5.78716360e-02 8.92755110e-03 0.00000000e+00
347 9.70322704e+00 9.63981628e+00 5.56142442e-02 7.79607100e-03 0.00000000e+00
348 9.37320709e+00 9.31481361e+00 5.08664250e-02 7.52763264e-03 0.00000000e+00
349 9.79368210e+00 9.73736382e+00 4.89438325e-02 7.37489108e-03 0.00000000e+00
350 9.55454636e+00 9.49755287e+00 4.90964502e-02 7.89734349e-03 0.00000000e+00
351 9.96546078e+00 9.90787411e+00 4.85679880e-02 9.01894271e-03 0.00000000e+00
352 9.37995529e+00 9.31802750e+00 5.29284701e-02 8.99925083e-03 0.00000000e+00
353 9.93424606e+00 9.87592506e+00 4.95902412e-02 8.73136334e-03 0.00000000e+00
354 9.83730888e+00 9.77754498e+00 5.15931845e-02 8.17075279e-03 0.00000000e+00
355 9.57674599e+00 9.52085590e+00 4.89257053e-02 6.96512684e-03 0.00000000e+00
356 9.74826050e+00 9.69192886e+00 5.01049086e-02 6.22642646e-03 0.00000000e+00
357 9.55790043e+00 9.50016022e+00 5.25825471e-02 5.15731471e-03 0.00000000e+00
358 1.01856260e+01 1.01277933e+01 5.41130900e-02 3.71946604e-03 0.00000000e+00
359 9.94541836e+00 9.88768482e+00 5.46566062e-02 3.07615707e-03 0.00000000e+00
360 9.19978714e+00 9.14275742e+00 5.42141460e-02 2.81524053e-03 0.00000000e+00
361 1.01810484e+01 1.01198969e+01 5.83951995e-02 2.75572576e-03 0.00000000e+00
362 1.01443052e+01 1.00842733e+01 5.72149232e-02 2.81703100e-03 0.00000000e+00
363 9.29175663e+00 9.23085022e+00 5.79724051e-02 2.93451129e-03 0.00000000e+00
364 9.19437027e+00 9.13358879e+00 5.77354617e-02 3.04602832e-03 0.00000000e+00
365 9.31714439e+00 9.25182152e+00 6.19895086e-02 3.33355507e-03 0.00000000e+00
366 9.64167500e+00 9.57465553e+00 6.31377473e-02 3.88191221e-03 0.00000000e+00
367 1.01135883e+01 1.00470467e+01 6.21007718e-02 4.44158260e-03 0.00000000e+00
368 9.88420773e+00 9.81596470e+00 6.37167841e-02 4.52655274e-03 0.00000000e+00
369 8.92739487e+00 8.86637211e+00 5.68458997e-02 4.17674845e-03 0.00000000e+00
370 9.10233593e+00 9.04216766e+00 5.53897955e-02 4.77882102e-03 0.00000000e+00
371 9.19537067e+00 9.13570499e+00 5.34567833e-02 6.20896230e-03 0.00000000e+00
372 1.00156374e+01 9.95280647e+00 5.44205159e-02 8.41024425e-03 0.00000000e+00
373 1.03205004e+01 1.02530956e+01 5.70545159e-02 1.03503913e-02 0.00000000e+00
374 1.03372517e+01 1.02717009e+01 5.34743443e-02 1.20766005e-02 0.00000000e+00
375 9.67742157e+00 9.61441326e+00 5.03789708e-02 1.26291169e-02 0.00000000e+00
376 1.03678932e+01 1.03062353e+01 4.89060245e-02 1.27514135e-02 0.00000000e+00
377 1.02542076e+01 1.01907282e+01 5.12451530e-02 1.22348350e-02 0.00000000e+00
378 9.17468452e+00 9.11472511e+00 4.78543304e-02 1.21046230e-02 0.00000000e+00
379 9.85545063e+00 9.79471397e+00 4.82037701e-02 1.25333406e-02 0.00000000e+00
380 9.86433411e+00 9.80342007e+00 4.81637046e-02 1.27510428e-02 0.00000000e+00
381 1.01264696e+01 1.00644789e+01 4.94764410e-02 1.25141349e-02 0.00000000e+00
382 9.01045895e+00 8.94355297e+00 5.43252230e-02 1.25809861e-02 0.00000000e+00
383 9.68753338e+00 9.62063217e+00 5.37288934e-02 1.31725278e-02 0.00000000e+00
384 9.98392677e+00 9.91378880e+00 5.72712123e-02 1.28667690e-02 0.00000000e+00
385 1.01567373e+01 1.00877943e+01 5.58680370e-02 1.30744521e-02 0.00000000e+00
386 1.00701399e+01 9.99808025e+00 5.96480295e-02 1.24123394e-02 0.00000000e+00
387 1.01794987e+01 1.01098843e+01 5.74011281e-02 1.22140814e-02 0.00000000e+00
388 1.01989079e+01 1.01226006e+01 6.45299107e-02 1.17770452e-02 0.00000000e+00
389 9.77377319e+00 9.69786644e+00 6.49001822e-02 1.10067520e-02 0.00000000e+00
390 1.01197786e+01 1.00457306e+01 6.35261983e-02 1.05215311e-02 0.00000000e+00
391 9.93893909e+00 9.86367607e+00 6.48555458e-02 1.04071181e-02 0.00000000e+00
392 1.00404234e+01 9.96524620e+00 6.44929111e-02 1.06836474e-02 0.00000000e+00
393 1.00848417e+01 1.00058031e+01 6.83225542e-02 1.07159643e-02 0.00000000e+00
394 1.02118082e+01 1.01255922e+01 7.54406974e-02 1.07758939e-02 0.00000000e+00
395 1.01502962e+01 1.00656958e+01 7.33500645e-02 1.12503283e-02 0.00000000e+00
396 9.43948460e+00 9.35564709e+00 7.28446469e-02 1.09926742e-02 0.00000000e+00
397 9.67029572e+00 9.59221458e+00 6.73675016e-02 1.07139461e-02 0.00000000e+00
398 9.55546284e+00 9.47942352e+00 6.56280816e-02 1.04110977e-02 0.00000000e+00
399 9.71777248e+00 9.64267540e+00 6.49039820e-02 1.01931533e-02 0.00000000e+00
400 9.91863632e+00 9.84547997e+00 6.32663965e-02 9.89006739e-03 0.00000000e+00
401 1.00361681e+01 9.95947075e+00 6.72783405e-02 9.41942446e-03 0.00000000e+00
402 1.02669077e+01 1.01984444e+01 5.89343123e-02 9.52931121e-03 0.00000000e+00
403 9.30907059e+00 9.23627472e+00 6.39489368e-02 8.84732418e-03 0.00000000e+00
404 1.01687059e+01 1.00974636e+01 6.30006865e-02 8.24157055e-03 0.00000000e+00
405 9.80599594e+00 9.74026394e+00 5.83888665e-02 7.34326197e-03 0.00000000e+00
406 1.00880146e+01 1.00245600e+01 5.70635833e-02 6.39051665e-03 0.00000000e+00
407 9.84752369e+00 9.78482914e+00 5.67273460e-02 5.96674671e-03 0.00000000e+00
408 1.00499868e+01 9.99436378e+00 5.03172204e-02 5.30653074e-03 0.00000000e+00
409 9.92320538e+00 9.86631489e+00 5.21638803e-02 4.72642202e-03 0.00000000e+00
410 9.89026356e+00 9.82843781e+00 5.76471388e-02 4.17947676e-03 0.00000000e+00
411 9.47724247e+00 9.41669941e+00 5.65022007e-02 4.04097186e-03 0.00000000e+00
412 9.79001713e+00 9.73262215e+00 5.31734079e-02 4.22161957e-03 0.00000000e+00
413 1.01182089e+01 1.00537157e+01 5.97167239e-02 4.77564149e-03 0.00000000e+00
414 9.30883884e+00 9.24335003e+00 6.03568852e-02 5.13194781e-03 0.00000000e+00
415 9.99940586e+00 9.93837738e+00 5.58385961e-02 5.19019179e-03 0.00000000e+00
416 9.37790489e+00 9.31133747e+00 6.15513995e-02 5.01609500e-03 0.00000000e+00
417 9.37913036e+00 9.31466103e+00 6.01503290e-02 4.31951042e-03 0.00000000e+00
418 9.34021568e+00 9.27945042e+00 5.66770695e-02 4.08873474e-03 0.00000000e+00
419 9.62631893e+00 9.56666279e+00 5.55032268e-02 4.15304303e-03 0.00000000e+00
420 9.24031830e+00 9.17719173e+00 5.85105047e-02 4.61546052e-03 0.00000000e+00
421 9.74063873e+00 9.67469120e+00 6.15547821e-02 4.39219642e-03 0.00000000e+00
422 1.00604305e+01 9.99782372e+00 5.84963374e-02 4.11008764e-03 0.00000000e+00
423 9.86340714e+00 9.80320644e+00 5.61578721e-02 4.04270180e-03 0.00000000e+00
424 9.40396976e+00 9.34407139e+00 5.56863286e-02 4.21255268e-03 0.00000000e+00
425 1.01169548e+01 1.00535707e+01 5.88956848e-02 4.48844582e-03 0.00000000e+00
426 1.01498909e+01 1.00870371e+01 5.81078939e-02 4.74568550e-03 0.00000000e+00
427 9.87593079e+00 9.81215382e+00 5.86494058e-02 5.12817036e-03 0.00000000e+00
428 1.01333437e+01 1.00633745e+01 6.48046136e-02 5.16408496e-03 0.00000000e+00
429 1.00288610e+01 9.96484089e+00 5.84046692e-02 5.61543973e-03 0.00000000e+00
430 9.94825363e+00 9.87826824e+00 6.40314221e-02 5.95355406e-03 0.00000000e+00
431 9.64651394e+00 9.57449818e+00 6.59942552e-02 6.02177391e-03 0.00000000e+00
432 9.54185867e+00 9.47241688e+00 6.35683388e-02 5.87367732e-03 0.00000000e+00
433 9.80547047e+00 9.73448944e+00 6.52661994e-02 5.71480300e-03 0.00000000e+00
434 9.86525345e+00 9.79457855e+00 6.50667697e-02 5.60818519e-03 0.00000000e+00
435 9.72779846e+00 9.65802288e+00 6.41184151e-02 5.65764215e-03 0.00000000e+00
436 9.95693779e+00 9.88276291e+00 6.87958747e-02 5.37867192e-03 0.00000000e+00
437 9.98045444e+00 9.90684414e+00 6.81242645e-02 5.48632862e-03 0.00000000e+00
438 9.18468571e+00 9.10949230e+00 7.00364336e-02 5.15639223e-03 0.00000000e+00
439 9.42072868e+00 9.35022831e+00 6.50689900e-02 5.43075614e-03 0.00000000e+00
440 9.45018101e+00 9.38123035e+00 6.38784617e-02 5.07304259e-03 0.00000000e+00
441 9.26695538e+00 9.19032097e+00 7.11789280e-02 5.45527693e-03 0.00000000e+00
442 1.01019487e+01 1.00302629e+01 6.62099645e-02 5.47646917e-03 0.00000000e+00
443 1.02148867e+01 1.01353254e+01 7.42102638e-02 5.35147777e-03 0.00000000e+00
444 9.93573856e+00 9.85951519e+00 7.08547384e-02 5.36775729e-03 0.00000000e+00
445 1.02011499e+01 1.01292725e+01 6.69293404e-02 4.94849822e-03 0.00000000e+00
446 9.62220001e+00 9.55069256e+00 6.65200353e-02 4.98792110e-03 0.00000000e+00
447 9.45953083e+00 9.39589024e+00 5.88208660e-02 4.81981272e-03 0.00000000e+00
448 9.93323803e+00 9.86903763e+00 5.96397035e-02 4.56013205e-03 0.00000000e+00
449 9.53372383e+00 9.47779274e+00 5.17072901e-02 4.22393391e-03 0.00000000e+00
450 9.71381664e+00 9.65715790e+00 5.23951948e-02 4.26347321e-03 0.00000000e+00
451 1.00484476e+01 9.99372292e+00 5.04460223e-02 4.27890662e-03 0.00000000e+00
452 1.02606764e+01 1.02048874e+01 5.17043993e-02 4.08437848e-03 0.00000000e+00
453 1.01263218e+01 1.00700436e+01 5.20617142e-02 4.21653455e-03 0.00000000e+00
454 9.67999268e+00 9.62687206e+00 4.88666743e-02 4.25451202e-03 0.00000000e+00
455 9.84215164e+00 9.78980350e+00 4.78771366e-02 4.47051972e-03 0.00000000e+00
456 9.26014233e+00 9.20786858e+00 4.76311520e-02 4.64273524e-03 0.00000000e+00
457 1.00651989e+01 1.00091038e+01 5.12561649e-02 4.83888434e-03 0.00000000e+00
458 9.96758080e+00 9.91316891e+00 4.93114367e-02 5.10031264e-03 0.00000000e+00
459 9.29384041e+00 9.24064541e+00 4.79587950e-02 5.23623917e-03 0.00000000e+00
460 9.44985867e+00 9.39471626e+00 4.98830192e-02 5.25944959e-03 0.00000000e+00
461 9.80824375e+00 9.75300026e+00 4.99488041e-02 5.29491715e-03 0.00000000e+00
462 9.73513126e+00 9.67992973e+00 4.97806780e-02 5.42070018e-03 0.00000000e+00
463 9.47212791e+00 9.41453743e+00 5.22207916e-02 5.36977593e-03 0.00000000e+00
464 9.19250202e+00 9.13746071e+00 4.93579060e-02 5.68295317e-03 0.00000000e+00
465 9.71090317e+00 9.64608288e+00 5.88161275e-02 6.00450486e-03 0.00000000e+00
466 9.22026253e+00 9.15845108e+00 5.52563295e-02 6.55546878e-03 0.00000000e+00
467 9.60522461e+00 9.54341698e+00 5.52631989e-02 6.54436601e-03 0.00000000e+00
468 9.77971172e+00 9.71769047e+00 5.57207167e-02 6.30109385e-03 0.00000000e+00
469 9.36114693e+00 9.29449463e+00 6.05477206e-02 6.10481994e-03 0.00000000e+00
470 9.99986362e+00 9.93959522e+00 5.47679514e-02 5.50080184e-03 0.00000000e+00
471 9.87144184e+00 9.81384277e+00 5.22294566e-02 5.36882505e-03 0.00000000e+00
472 9.88731670e+00 9.83458138e+00 4.78859656e-02 4.84970724e-03 0.00000000e+00
473 1.02567863e+01 1.02020741e+01 4.98779304e-02 4.83454578e-03 0.00000000e+00
474 9.93697357e+00 9.87918854e+00 5.30147590e-02 4.77028266e-03 0.00000000e+00
475 9.58828735e+00 9.53722668e+00 4.62591462e-02 4.80136834e-03 0.00000000e+00
476 9.99527359e+00 9.94220161e+00 4.83727232e-02 4.69926838e-03 0.00000000e+00
477 9.91494656e+00 9.86231899e+00 4.79703918e-02 4.65706596e-03 0.00000000e+00
478 1.01051617e+01 1.00475674e+01 5.24547547e-02 5.13934297e-03 0.00000000e+00
479 1.01896734e+01 1.01327848e+01 5.17556518e-02 5.13311708e-03 0.00000000e+00
480 1.00145826e+01 9.95201302e+00 5.73029965e-02 5.26574813e-03 0.00000000e+00
481 1.02673769e+01 1.02136116e+01 4.86213677e-02 5.14428830e-03 0.00000000e+00
482 1.00541630e+01 9.99457073e+00 5.45263328e-02 5.06639108e-03 0.00000000e+00
483 9.84973145e+00 9.79749107e+00 4.72108275e-02 5.02994843e-03 0.00000000e+00
484 9.47480488e+00 9.41730976e+00 5.23252040e-02 5.16960677e-03 0.00000000e+00
485 9.90465069e+00 9.84956551e+00 5.01933284e-02 4.89164842e-03 0.00000000e+00
486 9.65576839e+00 9.59675789e+00 5.39314337e-02 5.07909246e-03 0.00000000e+00
487 1.02001877e+01 1.01426592e+01 5.24978749e-02 5.03029395e-03 0.00000000e+00
488 9.43263817e+00 9.37954617e+00 4.84251156e-02 4.66710189e-03 0.00000000e+00
489 9.59516525e+00 9.53681850e+00 5.39028943e-02 4.44403337e-03 0.00000000e+00
490 9.59448624e+00 9.53171825e+00 5.83408996e-02 4.42651287e-03 0.00000000e+00
491 1.02029982e+01 1.01452732e+01 5.33695146e-02 4.35524993e-03 0.00000000e+00
492 9.53970432e+00 9.47989273e+00 5.54068834e-02 4.40459326e-03 0.00000000e+00
493 9.17649841e+00 9.11765480e+00 5.43587990e-02 4.48554242e-03 0.00000000e+00
494 9.63721371e+00 9.57406712e+00 5.84371611e-02 4.70879860e-03 0.00000000e+00
495 9.72146988e+00 9.66225243e+00 5.36918826e-02 5.52580040e-03 0.00000000e+00
496 1.00438166e+01 9.98029232e+00 5.72239459e-02 6.29961584e-03 0.00000000e+00
497 9.28071976e+00 9.21370792e+00 6.00678660e-02 6.94391085e-03 0.00000000e+00
498 9.37512398e+00 9.30893326e+00 5.92445396e-02 6.94669504e-03 0.00000000e+00
499 9.05944633e+00 8.99528027e+00 5.69048710e-02 7.26167625e-03 0.00000000e+00
500 9.30777550e+00 9.24242878e+00 5.78816272e-02 7.46580772e-03 0.00000000e+00
