# step L_total L_int L_bdry L_orth L_gradation
297 1.09359570e+01 1.09333019e+01 1.76354917e-03 8.91868898e-04 0.00000000e+00
298 1.08303080e+01 1.08280792e+01 1.44074042e-03 7.87456171e-04 0.00000000e+00
299 1.05416212e+01 1.05395708e+01 1.36221177e-03 6.88534288e-04 0.00000000e+00
300 1.08297949e+01 1.08279715e+01 1.19033048e-03 6.32869196e-04 0.00000000e+00
301 1.07700310e+01 1.07683210e+01 1.11843063e-03 5.91188495e-04 0.00000000e+00
302 1.08935452e+01 1.08919477e+01 1.04058452e-03 5.56977582e-04 0.00000000e+00
303 1.07741308e+01 1.07726364e+01 9.82793979e-04 5.11371123e-04 0.00000000e+00
304 9.99160385e+00 9.99021053e+00 8.96292098e-04 4.96466819e-04 0.00000000e+00
305 1.05216904e+01 1.05204306e+01 8.18044355e-04 4.41933837e-04 0.00000000e+00
306 1.02970181e+01 1.02957554e+01 8.09446443e-04 4.53274231e-04 0.00000000e+00
307 1.08863659e+01 1.08849516e+01 9.09852388e-04 5.04590687e-04 0.00000000e+00
308 1.08714561e+01 1.08700027e+01 9.18832025e-04 5.35342027e-04 0.00000000e+00
309 1.07156878e+01 1.07141581e+01 9.73461370e-04 5.55729202e-04 0.00000000e+00
310 1.07042398e+01 1.07026215e+01 1.04835676e-03 5.70409000e-04 0.00000000e+00
311 1.07612467e+01 1.07595196e+01 1.13967725e-03 5.87232935e-04 0.00000000e+00
312 1.05314264e+01 1.05296602e+01 1.17118948e-03 5.95460355e-04 0.00000000e+00
313 1.01877441e+01 1.01859941e+01 1.14896230e-03 6.00689673e-04 0.00000000e+00
314 1.08750744e+01 1.08733521e+01 1.16278010e-03 5.60271903e-04 0.00000000e+00
315 1.07154131e+01 1.07137547e+01 1.14097807e-03 5.17649285e-04 0.00000000e+00
316 1.08440599e+01 1.08423767e+01 1.17477437e-03 5.08530706e-04 0.00000000e+00
317 1.08590078e+01 1.08573465e+01 1.16361561e-03 4.97914851e-04 0.00000000e+00
318 1.08989410e+01 1.08973007e+01 1.15607923e-03 4.84660733e-04 0.00000000e+00
319 1.06074133e+01 1.06057701e+01 1.17515586e-03 4.68429847e-04 0.00000000e+00
320 1.08115988e+01 1.08098793e+01 1.21830369e-03 5.01969480e-04 0.00000000e+00
321 1.07117386e+01 1.07099237e+01 1.28837780e-03 5.26078918e-04 0.00000000e+00
322 9.95835400e+00 9.95649052e+00 1.34587928e-03 5.17988752e-04 0.00000000e+00
323 1.01570559e+01 1.01551628e+01 1.38034229e-03 5.13280858e-04 0.00000000e+00
324 9.74042797e+00 9.73842621e+00 1.49691792e-03 5.04232768e-04 0.00000000e+00
325 1.09010296e+01 1.08984966e+01 1.84330996e-03 6.89644832e-04 0.00000000e+00
326 1.01070833e+01 1.01040621e+01 2.18575145e-03 8.35335930e-04 0.00000000e+00
327 1.07382030e+01 1.07348289e+01 2.46542250e-03 9.08669143e-04 0.00000000e+00
328 1.00857620e+01 1.00821686e+01 2.64643342e-03 9.47004184e-04 0.00000000e+00
329 1.09385433e+01 1.09347763e+01 2.76509114e-03 1.00260554e-03 0.00000000e+00
330 1.09390821e+01 1.09352694e+01 2.80030048e-03 1.01295277e-03 0.00000000e+00
331 1.09382982e+01 1.09344301e+01 2.89158314e-03 9.76840849e-04 0.00000000e+00
332 1.08823748e+01 1.08783665e+01 3.10173701e-03 9.07135196e-04 0.00000000e+00
333 1.08748779e+01 1.08713083e+01 2.77672894e-03 7.92189152e-04 0.00000000e+00
334 1.08491802e+01 1.08460121e+01 2.49309791e-03 6.74732088e-04 0.00000000e+00
335 9.91761780e+00 9.91484737e+00 2.20511854e-03 5.65165421e-04 0.00000000e+00
336 1.08879452e+01 1.08851986e+01 2.15308019e-03 5.93143690e-04 0.00000000e+00
337 1.06161499e+01 1.06133337e+01 2.21447437e-03 6.01572683e-04 0.00000000e+00
338 1.08509579e+01 1.08483810e+01 2.02280027e-03 5.53619117e-04 0.00000000e+00
339 1.03454685e+01 1.03429651e+01 2.01129029e-03 4.91893908e-04 0.00000000e+00
340 9.73975658e+00 9.73718071e+00 2.06599291e-03 5.09883219e-04 0.00000000e+00
341 1.05834045e+01 1.05804024e+01 2.32435367e-03 6.78001961e-04 0.00000000e+00
342 9.38894463e+00 9.38524628e+00 2.87911016e-03 8.19478359e-04 0.00000000e+00
343 1.05357018e+01 1.05311365e+01 3.46649834e-03 1.09839579e-03 0.00000000e+00
344 9.56393719e+00 9.55876446e+00 3.81748867e-03 1.35554059e-03 0.00000000e+00
345 1.09700003e+01 1.09632845e+01 4.96131973e-03 1.75479660e-03 0.00000000e+00
346 1.10287447e+01 1.10212717e+01 5.45475865e-03 2.01809593e-03 0.00000000e+00
347 1.09816151e+01 1.09737768e+01 5.72421215e-03 2.11471040e-03 0.00000000e+00
348 1.07194605e+01 1.07121878e+01 5.37049584e-03 1.90303102e-03 0.00000000e+00
349 1.09074678e+01 1.09010992e+01 4.77301050e-03 1.59591180e-03 0.00000000e+00
350 1.09383898e+01 1.09328108e+01 4.30375570e-03 1.27488235e-03 0.00000000e+00
351 1.07145824e+01 1.07101622e+01 3.51148564e-03 9.09079332e-04 0.00000000e+00
352 9.18731594e+00 9.18367386e+00 3.01448372e-03 6.27359725e-04 0.00000000e+00
353 9.76539707e+00 9.76187611e+00 2.98055611e-03 5.40615933e-04 0.00000000e+00
354 1.09775524e+01 1.09741478e+01 2.87545053e-03 5.29166835e-04 0.00000000e+00
355 1.08018246e+01 1.07976017e+01 3.60905984e-03 6.13975746e-04 0.00000000e+00
356 9.86010170e+00 9.85483265e+00 4.48919879e-03 7.80180912e-04 0.00000000e+00
357 9.97245026e+00 9.96550846e+00 5.92133123e-03 1.02060707e-03 0.00000000e+00
358 9.65878963e+00 9.65045166e+00 7.23909773e-03 1.09859044e-03 0.00000000e+00
359 1.09964323e+01 1.09860992e+01 8.94616917e-03 1.38695328e-03 0.00000000e+00
360 1.01507339e+01 1.01375017e+01 1.14562605e-02 1.77601911e-03 0.00000000e+00
361 1.09420042e+01 1.09255695e+01 1.42305549e-02 2.20390107e-03 0.00000000e+00
362 1.09949799e+01 1.09777851e+01 1.48111535e-02 2.38294457e-03 0.00000000e+00
363 1.00006962e+01 9.98266220e+00 1.56649426e-02 2.36891792e-03 0.00000000e+00
364 9.65542984e+00 9.63513565e+00 1.79346483e-02 2.35934206e-03 0.00000000e+00
365 1.04317055e+01 1.04151573e+01 1.49228815e-02 1.62517640e-03 0.00000000e+00
366 1.07018776e+01 1.06871567e+01 1.34706050e-02 1.25052547e-03 0.00000000e+00
367 1.10146332e+01 1.10001984e+01 1.33367646e-02 1.09752372e-03 0.00000000e+00
368 1.06299667e+01 1.06171856e+01 1.17034987e-02 1.07753673e-03 0.00000000e+00
369 9.90629101e+00 9.89429283e+00 1.08325556e-02 1.16570713e-03 0.00000000e+00
370 9.12693310e+00 9.11655331e+00 8.80261790e-03 1.57706800e-03 0.00000000e+00
371 1.09855061e+01 1.09742441e+01 8.66367947e-03 2.59771105e-03 0.00000000e+00
372 1.07605305e+01 1.07482405e+01 8.54014326e-03 3.75004904e-03 0.00000000e+00
373 1.09087238e+01 1.08942909e+01 9.50903632e-03 4.92386287e-03 0.00000000e+00
374 1.07378702e+01 1.07208834e+01 1.09105427e-02 6.07539807e-03 0.00000000e+00
375 1.06488504e+01 1.06293125e+01 1.22935362e-02 7.24458368e-03 0.00000000e+00
376 1.07157507e+01 1.06945915e+01 1.31077413e-02 8.05142149e-03 0.00000000e+00
377 1.08220797e+01 1.07985229e+01 1.47907007e-02 8.76607746e-03 0.00000000e+00
378 1.07617874e+01 1.07368355e+01 1.60629936e-02 8.88877455e-03 0.00000000e+00
379 9.30760384e+00 9.28282261e+00 1.59089230e-02 8.87210853e-03 0.00000000e+00
380 1.08105211e+01 1.07837162e+01 1.77045092e-02 9.09982249e-03 0.00000000e+00
381 1.09001417e+01 1.08723431e+01 1.87945943e-02 9.00332071e-03 0.00000000e+00
382 1.08453665e+01 1.08181515e+01 1.84695330e-02 8.74544494e-03 0.00000000e+00
383 1.05663090e+01 1.05403967e+01 1.79464687e-02 7.96611235e-03 0.00000000e+00
384 1.08842278e+01 1.08594294e+01 1.75134800e-02 7.28517119e-03 0.00000000e+00
385 1.03820105e+01 1.03596601e+01 1.60148963e-02 6.33526640e-03 0.00000000e+00
386 1.07926998e+01 1.07724791e+01 1.46415103e-02 5.57933981e-03 0.00000000e+00
387 1.07627401e+01 1.07443237e+01 1.35792699e-02 4.83665615e-03 0.00000000e+00
388 1.07079430e+01 1.06920500e+01 1.19432993e-02 3.95019678e-03 0.00000000e+00
389 1.08752518e+01 1.08614883e+01 1.04643377e-02 3.29849869e-03 0.00000000e+00
390 1.08598461e+01 1.08480129e+01 9.18068737e-03 2.65261927e-03 0.00000000e+00
391 9.62043476e+00 9.61019897e+00 8.13083258e-03 2.10521510e-03 0.00000000e+00
392 1.07515726e+01 1.07428150e+01 7.13246781e-03 1.62552402e-03 0.00000000e+00
393 1.05253410e+01 1.05177460e+01 6.30505523e-03 1.29054033e-03 0.00000000e+00
394 1.02816038e+01 1.02748003e+01 5.70713403e-03 1.09661068e-03 0.00000000e+00
395 1.05612898e+01 1.05551004e+01 5.19559579e-03 9.93481022e-04 0.00000000e+00
396 1.04701042e+01 1.04641323e+01 5.10610826e-03 8.65944428e-04 0.00000000e+00
397 1.03721666e+01 1.03665075e+01 4.76207817e-03 8.97344959e-04 0.00000000e+00
398 1.01493921e+01 1.01437092e+01 4.81260894e-03 8.70360527e-04 0.00000000e+00
399 1.04041519e+01 1.03988352e+01 4.45469515e-03 8.62214190e-04 0.00000000e+00
400 9.94090748e+00 9.93532562e+00 4.66774125e-03 9.14476928e-04 0.00000000e+00
401 9.34882545e+00 9.34325314e+00 4.67463583e-03 8.97149963e-04 0.00000000e+00
402 1.08203650e+01 1.08146229e+01 4.79389913e-03 9.47681314e-04 0.00000000e+00
403 1.01507378e+01 1.01450253e+01 4.73459531e-03 9.77886841e-04 0.00000000e+00
404 1.01950893e+01 1.01894407e+01 4.66992753e-03 9.78116994e-04 0.00000000e+00
405 1.07089529e+01 1.07032242e+01 4.69954498e-03 1.02945464e-03 0.00000000e+00
406 1.08610983e+01 1.08550062e+01 4.99012507e-03 1.10121351e-03 0.00000000e+00
407 1.08896780e+01 1.08832569e+01 5.24319662e-03 1.17812434e-03 0.00000000e+00
408 1.01578579e+01 1.01515512e+01 5.08288713e-03 1.22334878e-03 0.00000000e+00
409 1.09436684e+01 1.09372787e+01 5.12871053e-03 1.26053370e-03 0.00000000e+00
410 1.03902807e+01 1.03838348e+01 5.24056004e-03 1.20548555e-03 0.00000000e+00
411 1.07505121e+01 1.07442875e+01 4.97797132e-03 1.24609855e-03 0.00000000e+00
412 9.44113636e+00 9.43472195e+00 5.11262938e-03 1.30155415e-03 0.00000000e+00
413 1.08890305e+01 1.08821592e+01 5.40982699e-03 1.46094896e-03 0.00000000e+00
414 1.09067116e+01 1.08992538e+01 5.87636512e-03 1.58080203e-03 0.00000000e+00
415 9.75891399e+00 9.75161743e+00 5.63659705e-03 1.66053360e-03 0.00000000e+00
416 9.34043121e+00 9.33226585e+00 6.40768977e-03 1.75751303e-03 0.00000000e+00
417 1.08878899e+01 1.08792086e+01 6.77041523e-03 1.91132654e-03 0.00000000e+00
418 1.07841721e+01 1.07752552e+01 6.89600641e-03 2.02061189e-03 0.00000000e+00
419 9.05383968e+00 9.04512978e+00 6.63104933e-03 2.07908242e-03 0.00000000e+00
420 1.09990740e+01 1.09896450e+01 7.30293337e-03 2.12552119e-03 0.00000000e+00
421 1.09708252e+01 1.09619026e+01 6.84025139e-03 2.08217348e-03 0.00000000e+00
422 9.95999146e+00 9.95145607e+00 6.58498472e-03 1.94990111e-03 0.00000000e+00
423 1.10132055e+01 1.10050631e+01 6.34020846e-03 1.80206331e-03 0.00000000e+00
424 1.10494480e+01 1.10423374e+01 5.59132919e-03 1.51910749e-03 0.00000000e+00
425 1.05693626e+01 1.05629072e+01 5.18419314e-03 1.27130328e-03 0.00000000e+00
426 1.00416021e+01 1.00363274e+01 4.26606368e-03 1.00870477e-03 0.00000000e+00
427 1.08060017e+01 1.08014584e+01 3.67126893e-03 8.71564785e-04 0.00000000e+00
428 9.98731136e+00 9.98277473e+00 3.73476464e-03 8.02166702e-04 0.00000000e+00
429 1.03442039e+01 1.03395720e+01 3.79551249e-03 8.35906132e-04 0.00000000e+00
430 1.08018026e+01 1.07972212e+01 3.73264845e-03 8.48401221e-04 0.00000000e+00
431 9.19900608e+00 9.19388676e+00 4.21822164e-03 9.00987827e-04 0.00000000e+00
432 1.09967165e+01 1.09917774e+01 4.00964590e-03 9.29771631e-04 0.00000000e+00
433 1.09634991e+01 1.09577341e+01 4.76942444e-03 9.96068469e-04 0.00000000e+00
434 1.09425087e+01 1.09364557e+01 4.98873135e-03 1.06425723e-03 0.00000000e+00
435 1.07729387e+01 1.07668352e+01 4.95488290e-03 1.14832213e-03 0.00000000e+00
436 9.62270451e+00 9.61561203e+00 5.87140257e-03 1.22079626e-03 0.00000000e+00
437 1.09543953e+01 1.09473629e+01 5.68451220e-03 1.34711398e-03 0.00000000e+00
438 1.09465456e+01 1.09394197e+01 5.68202324e-03 1.44402916e-03 0.00000000e+00
439 1.07869625e+01 1.07795649e+01 5.86031377e-03 1.53769727e-03 0.00000000e+00
440 1.03902636e+01 1.03823137e+01 6.29670313e-03 1.65280048e-03 0.00000000e+00
441 1.06811371e+01 1.06726074e+01 6.85460120e-03 1.67494162e-03 0.00000000e+00
442 1.02545862e+01 1.02459145e+01 6.96198177e-03 1.70967565e-03 0.00000000e+00
443 1.07608442e+01 1.07514057e+01 7.63407303e-03 1.80398545e-03 0.00000000e+00
444 1.01917725e+01 1.01821337e+01 7.80373439e-03 1.83480314e-03 0.00000000e+00
445 1.09307566e+01 1.09206305e+01 8.13518744e-03 1.99168199e-03 0.00000000e+00
446 1.08634424e+01 1.08532791e+01 8.00514966e-03 2.15835171e-03 0.00000000e+00
447 9.65072727e+00 9.63944626e+00 9.04715434e-03 2.23387918e-03 0.00000000e+00
448 1.09043159e+01 1.08929596e+01 9.10073519e-03 2.25514336e-03 0.00000000e+00
449 1.07948170e+01 1.07835693e+01 8.95194057e-03 2.29550130e-03 0.00000000e+00
450 1.07759142e+01 1.07648220e+01 8.74803681e-03 2.34413031e-03 0.00000000e+00
451 1.07621498e+01 1.07508736e+01 8.95349495e-03 2.32361304e-03 0.00000000e+00
452 1.04726572e+01 1.04609985e+01 9.27039981e-03 2.38799001e-03 0.00000000e+00
453 1.02412558e+01 1.02296057e+01 9.15383734e-03 2.49631633e-03 0.00000000e+00
454 1.03964977e+01 1.03854141e+01 8.52654129e-03 2.55633309e-03 0.00000000e+00
455 1.07900810e+01 1.07787600e+01 8.63108132e-03 2.69070081e-03 0.00000000e+00
456 1.08768854e+01 1.08652859e+01 8.77125654e-03 2.82870443e-03 0.00000000e+00
457 1.03198118e+01 1.03083515e+01 8.57905950e-03 2.88143614e-03 0.00000000e+00
458 1.07817822e+01 1.07705488e+01 8.31917301e-03 2.91441008e-03 0.00000000e+00
459 1.02639122e+01 1.02530537e+01 7.93782994e-03 2.92086531e-03 0.00000000e+00
460 1.06951284e+01 1.06839972e+01 8.11951794e-03 3.01188347e-03 0.00000000e+00
461 1.08428221e+01 1.08316650e+01 7.92083703e-03 3.23570427e-03 0.00000000e+00
462 1.05219955e+01 1.05117054e+01 7.15428311e-03 3.13543086e-03 0.00000000e+00
463 1.08693848e+01 1.08580923e+01 8.06880090e-03 3.22339847e-03 0.00000000e+00
464 1.08753977e+01 1.08647213e+01 7.47424504e-03 3.20254173e-03 0.00000000e+00
465 1.04312592e+01 1.04208269e+01 7.30350660e-03 3.12876794e-03 0.00000000e+00
466 9.83885765e+00 9.82803822e+00 7.69440457e-03 3.12549085e-03 0.00000000e+00
467 1.07775345e+01 1.07682409e+01 6.63227402e-03 2.66189920e-03 0.00000000e+00
468 1.00008888e+01 9.99172688e+00 6.80935849e-03 2.35312898e-03 0.00000000e+00
469 9.63074112e+00 9.62224388e+00 6.41856156e-03 2.07856949e-03 0.00000000e+00
470 9.92588234e+00 9.91878891e+00 5.50870737e-03 1.58497295e-03 0.00000000e+00
471 9.47957134e+00 9.47292328e+00 5.39555587e-03 1.25250372e-03 0.00000000e+00
472 1.07208738e+01 1.07148905e+01 4.86067822e-03 1.12269877e-03 0.00000000e+00
473 1.08861179e+01 1.08804512e+01 4.60276147e-03 1.06399285e-03 0.00000000e+00
474 1.06998777e+01 1.06945133e+01 4.26441757e-03 1.09939161e-03 0.00000000e+00
475 1.02983770e+01 1.02929287e+01 4.26687114e-03 1.18200935e-03 0.00000000e+00
476 1.06682549e+01 1.06629486e+01 4.14483575e-03 1.16118789e-03 0.00000000e+00
477 1.01159306e+01 1.01107082e+01 4.09353431e-03 1.12933887e-03 0.00000000e+00
478 1.08629065e+01 1.08577156e+01 4.09929873e-03 1.09218026e-03 0.00000000e+00
479 1.09324589e+01 1.09269342e+01 4.48772544e-03 1.03706610e-03 0.00000000e+00
480 9.46967411e+00 9.46444893e+00 4.21134988e-03 1.01336779e-03 0.00000000e+00
481 1.08537121e+01 1.08476038e+01 5.07691735e-03 1.03092950e-03 0.00000000e+00
482 1.08177271e+01 1.08113670e+01 5.22381952e-03 1.13586872e-03 0.00000000e+00
483 1.08095770e+01 1.08029661e+01 5.42875426e-03 1.18255161e-03 0.00000000e+00
484 9.25692654e+00 9.25035667e+00 5.37144672e-03 1.19871169e-03 0.00000000e+00
485 1.07022924e+01 1.06956711e+01 5.48387831e-03 1.13802077e-03 0.00000000e+00
486 1.04684830e+01 1.04618835e+01 5.54918172e-03 1.05006772e-03 0.00000000e+00
487 9.64680767e+00 9.64075470e+00 5.12401573e-03 9.28942987e-04 0.00000000e+00
488 1.07282495e+01 1.07225227e+01 4.88341833e-03 8.42842914e-04 0.00000000e+00
489 1.00577068e+01 1.00521774e+01 4.77716979e-03 7.52111548e-04 0.00000000e+00
490 1.09303265e+01 1.09249439e+01 4.67355223e-03 7.08607724e-04 0.00000000e+00
491 1.09366455e+01 1.09314032e+01 4.51533357e-03 7.27059087e-04 0.00000000e+00
492 1.09321671e+01 1.09269094e+01 4.50858753e-03 7.48479040e-04 0.00000000e+00
493 9.89451694e+00 9.88959694e+00 4.14158078e-03 7.78531830e-04 0.00000000e+00
494 1.09100161e+01 1.09050379e+01 4.10868321e-03 8.69776530e-04 0.00000000e+00
495 1.09191179e+01 1.09142513e+01 3.96191282e-03 9.04733781e-04 0.00000000e+00
496 1.04367723e+01 1.04321651e+01 3.65246716e-03 9.55063268e-04 0.00000000e+00
497 1.02091713e+01 1.02041998e+01 4.01505642e-03 9.56773583e-04 0.00000000e+00
498 9.33706093e+00 9.33214760e+00 3.89451929e-03 1.01822393e-03 0.00000000e+00
499 1.08977585e+01 1.08928165e+01 3.78460856e-03 1.15749286e-03 0.00000000e+00
500 1.03218660e+01 1.03170700e+01 3.59268626e-03 1.20306027e-03 0.00000000e+00
