# step L_total L_int L_bdry L_orth L_gradation
297 9.56176281e+00 9.53413486e+00 2.03856509e-02 7.24248076e-03 0.00000000e+00
298 9.99455929e+00 9.96724892e+00 2.04564799e-02 6.85399026e-03 0.00000000e+00
299 1.01622066e+01 1.01349840e+01 2.06769854e-02 6.54563541e-03 0.00000000e+00
300 1.03674173e+01 1.03399010e+01 2.13699993e-02 6.14630571e-03 0.00000000e+00
301 8.88043118e+00 8.85165596e+00 2.28724089e-02 5.90303680e-03 0.00000000e+00
302 9.30887699e+00 9.28014755e+00 2.33104434e-02 5.41917654e-03 0.00000000e+00
303 9.52701473e+00 9.49821663e+00 2.36933697e-02 5.10517927e-03 0.00000000e+00
304 9.65145016e+00 9.61984634e+00 2.67131813e-02 4.89032222e-03 0.00000000e+00
305 9.65565586e+00 9.62237644e+00 2.86591966e-02 4.62022843e-03 0.00000000e+00
306 1.00409479e+01 1.00075903e+01 2.89348904e-02 4.42318479e-03 0.00000000e+00
307 9.16397095e+00 9.12906265e+00 3.05387639e-02 4.36971337e-03 0.00000000e+00
308 9.90918827e+00 9.87688065e+00 2.79254410e-02 4.38201660e-03 0.00000000e+00
309 1.00823660e+01 1.00517378e+01 2.60805395e-02 4.54796059e-03 0.00000000e+00
310 1.00447969e+01 1.00165539e+01 2.36317813e-02 4.61058551e-03 0.00000000e+00
311 1.00920849e+01 1.00637684e+01 2.36172695e-02 4.69855871e-03 0.00000000e+00
312 1.02058735e+01 1.01791277e+01 2.21161991e-02 4.62935492e-03 0.00000000e+00
313 9.76545429e+00 9.73804665e+00 2.25436315e-02 4.86364868e-03 0.00000000e+00
314 9.56448936e+00 9.53755856e+00 2.18317434e-02 5.09930123e-03 0.00000000e+00
315 9.49563503e+00 9.46967411e+00 2.07657441e-02 5.19579276e-03 0.00000000e+00
316 9.09369850e+00 9.06815052e+00 1.99381411e-02 5.60914259e-03 0.00000000e+00
317 1.00269680e+01 1.00027885e+01 1.83541235e-02 5.82519732e-03 0.00000000e+00
318 9.97252560e+00 9.94876385e+00 1.74949076e-02 6.26661209e-03 0.00000000e+00
319 9.70389080e+00 9.67846584e+00 1.87932998e-02 6.63176225e-03 0.00000000e+00
320 1.00118361e+01 9.98779583e+00 1.70556419e-02 6.98498916e-03 0.00000000e+00
321 9.85916328e+00 9.83445740e+00 1.73357911e-02 7.36954901e-03 0.00000000e+00
322 9.61581993e+00 9.59061241e+00 1.77758317e-02 7.43207149e-03 0.00000000e+00
323 9.96603394e+00 9.94023895e+00 1.80796608e-02 7.71508459e-03 0.00000000e+00
324 9.84132290e+00 9.81617928e+00 1.68854073e-02 8.25822633e-03 0.00000000e+00
325 9.91970539e+00 9.89496136e+00 1.68118086e-02 7.93273281e-03 0.00000000e+00
326 9.34192848e+00 9.31773758e+00 1.65463574e-02 7.64436880e-03 0.00000000e+00
327 9.81951046e+00 9.79460621e+00 1.72384232e-02 7.66591728e-03 0.00000000e+00
328 1.01557884e+01 1.01306143e+01 1.78608149e-02 7.31417164e-03 0.00000000e+00
329 9.06915760e+00 9.04503155e+00 1.70969460e-02 7.02990266e-03 0.00000000e+00
330 9.92979050e+00 9.90577030e+00 1.70331635e-02 6.98689045e-03 0.00000000e+00
331 1.00050049e+01 9.97913551e+00 1.89211946e-02 6.94806408e-03 0.00000000e+00
332 9.25745583e+00 9.23119259e+00 1.94904562e-02 6.77342014e-03 0.00000000e+00
333 9.66281319e+00 9.63762188e+00 1.86102502e-02 6.58133812e-03 0.00000000e+00
334 1.00943937e+01 1.00693874e+01 1.85889397e-02 6.41734106e-03 0.00000000e+00
335 9.90942383e+00 9.88295650e+00 2.03872081e-02 6.07983116e-03 0.00000000e+00
336 1.00318537e+01 1.00059118e+01 2.01458894e-02 5.79678966e-03 0.00000000e+00
337 9.97842693e+00 9.95398808e+00 1.89124364e-02 5.52655198e-03 0.00000000e+00
338 9.05233383e+00 9.02575970e+00 2.11386830e-02 5.43464581e-03 0.00000000e+00
339 1.02126427e+01 1.01843834e+01 2.31980681e-02 5.06111607e-03 0.00000000e+00
340 1.01788387e+01 1.01496658e+01 2.44581345e-02 4.71539889e-03 0.00000000e+00
341 1.00374775e+01 1.00058947e+01 2.70728637e-02 4.51020524e-03 0.00000000e+00
342 1.00739183e+01 1.00430460e+01 2.64725089e-02 4.39995294e-03 0.00000000e+00
343 1.00376873e+01 1.00044403e+01 2.89962627e-02 4.25058603e-03 0.00000000e+00
344 9.88757038e+00 9.85482788e+00 2.83635296e-02 4.37901495e-03 0.00000000e+00
345 1.01278439e+01 1.00932875e+01 3.03039625e-02 4.25256882e-03 0.00000000e+00
346 1.00701876e+01 1.00369167e+01 2.91529801e-02 4.11767419e-03 0.00000000e+00
347 9.96597576e+00 9.93220139e+00 2.96173617e-02 4.15660534e-03 0.00000000e+00
348 9.69756699e+00 9.66524696e+00 2.81839948e-02 4.13619075e-03 0.00000000e+00
349 1.00136957e+01 9.98171329e+00 2.78116241e-02 4.17072419e-03 0.00000000e+00
350 9.80603504e+00 9.77578926e+00 2.61640958e-02 4.08134330e-03 0.00000000e+00
351 9.11950588e+00 9.08971786e+00 2.56564524e-02 4.13118349e-03 0.00000000e+00
352 1.02508583e+01 1.02208853e+01 2.58591082e-02 4.11422923e-03 0.00000000e+00
353 9.57880402e+00 9.54880333e+00 2.58277711e-02 4.17346973e-03 0.00000000e+00
354 1.00163479e+01 9.98913097e+00 2.30704490e-02 4.14620340e-03 0.00000000e+00
355 9.56315899e+00 9.53424358e+00 2.47171503e-02 4.19774093e-03 0.00000000e+00
356 9.98523426e+00 9.95872688e+00 2.21522320e-02 4.35538823e-03 0.00000000e+00
357 9.50112247e+00 9.47480106e+00 2.18237434e-02 4.49727057e-03 0.00000000e+00
358 9.64595509e+00 9.61984253e+00 2.15823893e-02 4.53032972e-03 0.00000000e+00
359 9.36976242e+00 9.34265232e+00 2.25296300e-02 4.58046375e-03 0.00000000e+00
360 9.60624409e+00 9.58023357e+00 2.13913526e-02 4.61939257e-03 0.00000000e+00
361 9.23106289e+00 9.20610619e+00 2.02745795e-02 4.68219584e-03 0.00000000e+00
362 9.34133244e+00 9.31529808e+00 2.11671833e-02 4.86732041e-03 0.00000000e+00
363 9.47387600e+00 9.44808960e+00 2.08216477e-02 4.96504828e-03 0.00000000e+00
364 1.02624960e+01 1.02370663e+01 2.01008506e-02 5.32960752e-03 0.00000000e+00
365 1.00320845e+01 1.00078640e+01 1.87720228e-02 5.44842752e-03 0.00000000e+00
366 9.03419304e+00 9.00966263e+00 1.88088492e-02 5.72071085e-03 0.00000000e+00
367 9.93464661e+00 9.91091824e+00 1.81057304e-02 5.62293082e-03 0.00000000e+00
368 1.00309935e+01 1.00072250e+01 1.81930698e-02 5.57479262e-03 0.00000000e+00
369 1.01029615e+01 1.00780621e+01 1.93063673e-02 5.59329428e-03 0.00000000e+00
370 1.02824259e+01 1.02584095e+01 1.84341054e-02 5.58184413e-03 0.00000000e+00
371 9.60116482e+00 9.57628441e+00 1.93349067e-02 5.54576097e-03 0.00000000e+00
372 9.79620457e+00 9.77167034e+00 1.91001743e-02 5.43371169e-03 0.00000000e+00
373 9.84593296e+00 9.82052708e+00 2.01375745e-02 5.26834792e-03 0.00000000e+00
374 1.01020288e+01 1.00765200e+01 2.03629844e-02 5.14610764e-03 0.00000000e+00
375 1.02375212e+01 1.02118435e+01 2.07629167e-02 4.91483789e-03 0.00000000e+00
376 1.00793629e+01 1.00534582e+01 2.11304855e-02 4.77379141e-03 0.00000000e+00
377 9.83835220e+00 9.81296921e+00 2.06307396e-02 4.75179218e-03 0.00000000e+00
378 9.45301247e+00 9.42695236e+00 2.12407187e-02 4.81890421e-03 0.00000000e+00
379 9.28184795e+00 9.25548172e+00 2.18538418e-02 4.51306300e-03 0.00000000e+00
380 1.00091772e+01 9.98295689e+00 2.16955859e-02 4.52525495e-03 0.00000000e+00
381 1.01000805e+01 1.00731764e+01 2.24759225e-02 4.42777388e-03 0.00000000e+00
382 9.19889355e+00 9.17164040e+00 2.29102224e-02 4.34267148e-03 0.00000000e+00
383 9.82422066e+00 9.79637146e+00 2.34828200e-02 4.36606212e-03 0.00000000e+00
384 1.00564384e+01 1.00276909e+01 2.46235020e-02 4.12400300e-03 0.00000000e+00
385 9.94480324e+00 9.91542816e+00 2.54142042e-02 3.96093959e-03 0.00000000e+00
386 9.32137585e+00 9.29173088e+00 2.58260183e-02 3.81810265e-03 0.00000000e+00
387 9.53289223e+00 9.50199032e+00 2.70405412e-02 3.86106316e-03 0.00000000e+00
388 9.90128040e+00 9.86955643e+00 2.78082732e-02 3.91592085e-03 0.00000000e+00
389 9.78636074e+00 9.75655460e+00 2.60127708e-02 3.79388384e-03 0.00000000e+00
390 1.01120386e+01 1.00825815e+01 2.55576055e-02 3.89987789e-03 0.00000000e+00
391 1.00621738e+01 1.00333557e+01 2.49563046e-02 3.86158517e-03 0.00000000e+00
392 9.60639668e+00 9.57849503e+00 2.39629932e-02 3.93880391e-03 0.00000000e+00
393 9.25981522e+00 9.23252678e+00 2.34278049e-02 3.86014651e-03 0.00000000e+00
394 1.01098318e+01 1.00825958e+01 2.32166275e-02 4.02009115e-03 0.00000000e+00
395 9.68244362e+00 9.65516949e+00 2.30929069e-02 4.18062694e-03 0.00000000e+00
396 9.83725548e+00 9.81104851e+00 2.20351443e-02 4.17176075e-03 0.00000000e+00
397 9.68976402e+00 9.66440010e+00 2.11705230e-02 4.19349922e-03 0.00000000e+00
398 9.08441830e+00 9.05943012e+00 2.05754843e-02 4.41221241e-03 0.00000000e+00
399 9.71980476e+00 9.69468880e+00 2.08055954e-02 4.31103259e-03 0.00000000e+00
400 9.65575027e+00 9.63148499e+00 1.99961159e-02 4.26939083e-03 0.00000000e+00
401 9.08934879e+00 9.06413174e+00 2.08464935e-02 4.37043700e-03 0.00000000e+00
402 9.97554111e+00 9.95027065e+00 2.09173877e-02 4.35395818e-03 0.00000000e+00
403 9.32668209e+00 9.30154228e+00 2.06013471e-02 4.53870278e-03 0.00000000e+00
404 1.01262512e+01 1.01001196e+01 2.17445418e-02 4.38683620e-03 0.00000000e+00
405 9.60492325e+00 9.57832623e+00 2.21806541e-02 4.41609416e-03 0.00000000e+00
406 9.81747532e+00 9.78953838e+00 2.36043409e-02 4.33233473e-03 0.00000000e+00
407 9.40149498e+00 9.37462044e+00 2.27852408e-02 4.08924557e-03 0.00000000e+00
408 1.02939749e+01 1.02662334e+01 2.37625875e-02 3.97905800e-03 0.00000000e+00
409 9.84038448e+00 9.81220818e+00 2.43179537e-02 3.85893439e-03 0.00000000e+00
410 9.69441795e+00 9.66497612e+00 2.56102588e-02 3.83232138e-03 0.00000000e+00
411 9.27812958e+00 9.24843502e+00 2.58337911e-02 3.86014907e-03 0.00000000e+00
412 9.43061829e+00 9.40184975e+00 2.48941965e-02 3.87454405e-03 0.00000000e+00
413 1.00897398e+01 1.00588188e+01 2.70541292e-02 3.86679871e-03 0.00000000e+00
414 9.91091251e+00 9.87979412e+00 2.71915179e-02 3.92677030e-03 0.00000000e+00
415 8.85511589e+00 8.82493591e+00 2.63329931e-02 3.84699623e-03 0.00000000e+00
416 8.91817379e+00 8.88514805e+00 2.91230995e-02 3.90290306e-03 0.00000000e+00
417 1.00546446e+01 1.00224600e+01 2.82689296e-02 3.91585892e-03 0.00000000e+00
418 9.94030285e+00 9.90698624e+00 2.94015985e-02 3.91471712e-03 0.00000000e+00
419 9.08638096e+00 9.05261517e+00 2.96871699e-02 4.07899357e-03 0.00000000e+00
420 9.88186359e+00 9.84662819e+00 3.10333408e-02 4.20225272e-03 0.00000000e+00
421 9.42625046e+00 9.39128017e+00 3.08827460e-02 4.08711797e-03 0.00000000e+00
422 9.65818977e+00 9.62419319e+00 2.97727436e-02 4.22372110e-03 0.00000000e+00
423 1.02348814e+01 1.02009993e+01 2.98031401e-02 4.07933211e-03 0.00000000e+00
424 9.90862274e+00 9.87563801e+00 2.89343055e-02 4.05060127e-03 0.00000000e+00
425 9.06669331e+00 9.03485680e+00 2.78093629e-02 4.02773451e-03 0.00000000e+00
426 9.78039455e+00 9.74966335e+00 2.67291628e-02 4.00202442e-03 0.00000000e+00
427 9.36013508e+00 9.32811165e+00 2.80087274e-02 4.01508203e-03 0.00000000e+00
428 9.63536263e+00 9.60292816e+00 2.83264779e-02 4.10827016e-03 0.00000000e+00
429 9.82532787e+00 9.79469490e+00 2.66279019e-02 4.00545588e-03 0.00000000e+00
430 9.88509560e+00 9.85323715e+00 2.77233608e-02 4.13466478e-03 0.00000000e+00
431 1.02382107e+01 1.02074347e+01 2.66934987e-02 4.08270583e-03 0.00000000e+00
432 9.88183117e+00 9.85119057e+00 2.66205855e-02 4.01961850e-03 0.00000000e+00
433 9.61875534e+00 9.58890533e+00 2.58626975e-02 3.98772815e-03 0.00000000e+00
434 8.48699188e+00 8.45780754e+00 2.51398049e-02 4.04416816e-03 0.00000000e+00
435 9.29661655e+00 9.26751900e+00 2.49566995e-02 4.14082687e-03 0.00000000e+00
436 8.84299374e+00 8.81396103e+00 2.48393044e-02 4.19293437e-03 0.00000000e+00
437 1.01057634e+01 1.00772800e+01 2.42206603e-02 4.26317006e-03 0.00000000e+00
438 1.00358734e+01 1.00074081e+01 2.39211768e-02 4.54453798e-03 0.00000000e+00
439 1.01034489e+01 1.00745163e+01 2.43405718e-02 4.59191622e-03 0.00000000e+00
440 1.01518612e+01 1.01245785e+01 2.26182919e-02 4.66434797e-03 0.00000000e+00
441 9.74488163e+00 9.71641731e+00 2.37075556e-02 4.75649768e-03 0.00000000e+00
442 1.01127691e+01 1.00850105e+01 2.28542089e-02 4.90496261e-03 0.00000000e+00
443 1.00278988e+01 9.99971771e+00 2.32137367e-02 4.96776123e-03 0.00000000e+00
444 1.01254454e+01 1.00966377e+01 2.36527435e-02 5.15471259e-03 0.00000000e+00
445 1.00388670e+01 1.00099001e+01 2.38279514e-02 5.13975648e-03 0.00000000e+00
446 9.99321842e+00 9.96628857e+00 2.19226610e-02 5.00636082e-03 0.00000000e+00
447 9.90091228e+00 9.87353134e+00 2.24182680e-02 4.96258121e-03 0.00000000e+00
448 1.00715208e+01 1.00426722e+01 2.39680596e-02 4.88121994e-03 0.00000000e+00
449 9.69428349e+00 9.66665077e+00 2.27196105e-02 4.91373055e-03 0.00000000e+00
450 9.94949818e+00 9.92263794e+00 2.19462886e-02 4.91416547e-03 0.00000000e+00
451 1.01023912e+01 1.00748711e+01 2.26774812e-02 4.84266318e-03 0.00000000e+00
452 1.01094332e+01 1.00824299e+01 2.23134942e-02 4.69021685e-03 0.00000000e+00
453 1.01404552e+01 1.01141481e+01 2.16995478e-02 4.60767141e-03 0.00000000e+00
454 9.85152721e+00 9.82431507e+00 2.27420367e-02 4.47017606e-03 0.00000000e+00
455 1.00854988e+01 1.00578566e+01 2.31903270e-02 4.45129443e-03 0.00000000e+00
456 9.35653114e+00 9.32964230e+00 2.23500095e-02 4.53885924e-03 0.00000000e+00
457 1.00938301e+01 1.00665932e+01 2.27739923e-02 4.46286332e-03 0.00000000e+00
458 1.02865276e+01 1.02605743e+01 2.15339679e-02 4.41958848e-03 0.00000000e+00
459 9.97241116e+00 9.94566727e+00 2.24242564e-02 4.31879330e-03 0.00000000e+00
460 9.57258987e+00 9.54562473e+00 2.27289181e-02 4.23614355e-03 0.00000000e+00
461 9.13862801e+00 9.11307335e+00 2.11858321e-02 4.36890405e-03 0.00000000e+00
462 9.72907352e+00 9.70247078e+00 2.22615376e-02 4.34096809e-03 0.00000000e+00
463 8.97775555e+00 8.95011902e+00 2.33883671e-02 4.24860138e-03 0.00000000e+00
464 1.01004362e+01 1.00740490e+01 2.21164860e-02 4.27037757e-03 0.00000000e+00
465 9.96567822e+00 9.93838882e+00 2.31161006e-02 4.17284574e-03 0.00000000e+00
466 9.32381916e+00 9.29608727e+00 2.34057289e-02 4.32611350e-03 0.00000000e+00
467 9.38158989e+00 9.35471249e+00 2.26800349e-02 4.19754907e-03 0.00000000e+00
468 9.13173485e+00 9.10353661e+00 2.39111595e-02 4.28687641e-03 0.00000000e+00
469 1.01827917e+01 1.01558628e+01 2.26662606e-02 4.26264387e-03 0.00000000e+00
470 9.23182011e+00 9.20486832e+00 2.26945486e-02 4.25701495e-03 0.00000000e+00
471 1.00005741e+01 9.97528267e+00 2.11241711e-02 4.16745804e-03 0.00000000e+00
472 9.75828075e+00 9.73073387e+00 2.33332589e-02 4.21377923e-03 0.00000000e+00
473 9.82345867e+00 9.79752541e+00 2.17947252e-02 4.13900660e-03 0.00000000e+00
474 9.72453976e+00 9.69727325e+00 2.31131949e-02 4.15339414e-03 0.00000000e+00
475 9.16885948e+00 9.14160919e+00 2.29940824e-02 4.25633695e-03 0.00000000e+00
476 9.17812538e+00 9.15098953e+00 2.30797641e-02 4.05570865e-03 0.00000000e+00
477 9.44054890e+00 9.41274261e+00 2.36412939e-02 4.16453183e-03 0.00000000e+00
478 9.93602943e+00 9.90939808e+00 2.26038154e-02 4.02770378e-03 0.00000000e+00
479 9.28708935e+00 9.25913715e+00 2.37977002e-02 4.15389147e-03 0.00000000e+00
480 9.98974514e+00 9.96151161e+00 2.42000055e-02 4.03313432e-03 0.00000000e+00
481 9.39984989e+00 9.37223530e+00 2.36641765e-02 3.95020377e-03 0.00000000e+00
482 1.02195711e+01 1.01921034e+01 2.34166328e-02 4.05101338e-03 0.00000000e+00
483 9.41016293e+00 9.38333797e+00 2.28066798e-02 4.01803292e-03 0.00000000e+00
484 9.60830975e+00 9.57863426e+00 2.57395878e-02 3.93541763e-03 0.00000000e+00
485 9.28989029e+00 9.26069832e+00 2.52980441e-02 3.89378681e-03 0.00000000e+00
486 9.87915039e+00 9.85147572e+00 2.37173364e-02 3.95787554e-03 0.00000000e+00
487 9.05597019e+00 9.02746677e+00 2.46473439e-02 3.85578349e-03 0.00000000e+00
488 1.00436096e+01 1.00159187e+01 2.37450395e-02 3.94604262e-03 0.00000000e+00
489 9.68820190e+00 9.65776730e+00 2.65240762e-02 3.90978996e-03 0.00000000e+00
490 9.51725388e+00 9.48914242e+00 2.41722986e-02 3.93944327e-03 0.00000000e+00
491 8.87927818e+00 8.85083580e+00 2.45138165e-02 3.92777845e-03 0.00000000e+00
492 9.92291355e+00 9.89471722e+00 2.43636947e-02 3.83275538e-03 0.00000000e+00
493 1.00208254e+01 9.99230003e+00 2.47979257e-02 3.72705492e-03 0.00000000e+00
494 9.79636478e+00 9.76759815e+00 2.49487963e-02 3.81744537e-03 0.00000000e+00
495 1.00601740e+01 1.00311394e+01 2.51537040e-02 3.88021371e-03 0.00000000e+00
496 9.99256706e+00 9.96351814e+00 2.52827499e-02 3.76582332e-03 0.00000000e+00
497 9.09830570e+00 9.06911469e+00 2.53645759e-02 3.82582122e-03 0.00000000e+00
498 9.39418221e+00 9.36635590e+00 2.41390690e-02 3.68674705e-03 0.00000000e+00
499 1.00681753e+01 1.00382090e+01 2.62811668e-02 3.68529418e-03 0.00000000e+00
500 9.97480392e+00 9.94631481e+00 2.47913748e-02 3.69732385e-03 0.00000000e+00
